id;Value;InvervalValue;SourceID;Source;QuantityName;QuantityID;Local_Time;TimestampUTC
65053757;    28 147 796.190;      159.659;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 11:20:00.0000000;2018-09-15 08:20:00.0000000
65053341;    28 147 636.531;      158.345;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 11:15:00.0000000;2018-09-15 08:15:00.0000000
65052582;    28 147 478.186;      160.377;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 11:10:00.0000000;2018-09-15 08:10:00.0000000
65052169;    28 147 317.809;      157.434;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 11:05:00.0000000;2018-09-15 08:05:00.0000000
65051332;    28 147 160.375;      153.270;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 11:00:00.0000000;2018-09-15 08:00:00.0000000
65050748;    28 147 007.105;      164.912;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 10:55:00.0000000;2018-09-15 07:55:00.0000000
65050330;    28 146 842.193;      174.223;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 10:50:00.0000000;2018-09-15 07:50:00.0000000
65049558;    28 146 667.970;      165.055;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 10:45:00.0000000;2018-09-15 07:45:00.0000000
65049158;    28 146 502.915;      164.907;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 10:40:00.0000000;2018-09-15 07:40:00.0000000
65048610;    28 146 338.008;      159.455;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 10:35:00.0000000;2018-09-15 07:35:00.0000000
65047851;    28 146 178.553;      157.212;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 10:30:00.0000000;2018-09-15 07:30:00.0000000
65046998;    28 146 021.341;      154.679;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 10:25:00.0000000;2018-09-15 07:25:00.0000000
65046819;    28 145 866.662;      154.789;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 10:20:00.0000000;2018-09-15 07:20:00.0000000
65046172;    28 145 711.873;      154.910;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 10:15:00.0000000;2018-09-15 07:15:00.0000000
65045474;    28 145 556.963;      152.772;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 10:10:00.0000000;2018-09-15 07:10:00.0000000
65045323;    28 145 404.191;      155.830;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 10:05:00.0000000;2018-09-15 07:05:00.0000000
65044859;    28 145 248.361;      156.007;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 10:00:00.0000000;2018-09-15 07:00:00.0000000
65043908;    28 145 092.354;      156.990;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 09:55:00.0000000;2018-09-15 06:55:00.0000000
65043495;    28 144 935.364;      156.824;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 09:50:00.0000000;2018-09-15 06:50:00.0000000
65042705;    28 144 778.540;      150.577;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 09:45:00.0000000;2018-09-15 06:45:00.0000000
65042314;    28 144 627.963;      145.002;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 09:40:00.0000000;2018-09-15 06:40:00.0000000
65041581;    28 144 482.961;      154.820;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 09:35:00.0000000;2018-09-15 06:35:00.0000000
65040969;    28 144 328.141;      155.809;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 09:30:00.0000000;2018-09-15 06:30:00.0000000
65040518;    28 144 172.332;      153.060;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 09:25:00.0000000;2018-09-15 06:25:00.0000000
65039849;    28 144 019.272;      151.136;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 09:20:00.0000000;2018-09-15 06:20:00.0000000
65039342;    28 143 868.136;      140.699;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 09:15:00.0000000;2018-09-15 06:15:00.0000000
65038927;    28 143 727.437;      133.859;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 09:10:00.0000000;2018-09-15 06:10:00.0000000
65038473;    28 143 593.578;      132.997;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 09:05:00.0000000;2018-09-15 06:05:00.0000000
65037979;    28 143 460.581;      132.501;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 09:00:00.0000000;2018-09-15 06:00:00.0000000
65037049;    28 143 328.080;      137.120;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 08:55:00.0000000;2018-09-15 05:55:00.0000000
65036646;    28 143 190.960;      138.775;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 08:50:00.0000000;2018-09-15 05:50:00.0000000
65035564;    28 143 052.185;      139.037;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 08:45:00.0000000;2018-09-15 05:45:00.0000000
65035470;    28 142 913.148;      130.347;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 08:40:00.0000000;2018-09-15 05:40:00.0000000
65035059;    28 142 782.801;      126.496;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 08:35:00.0000000;2018-09-15 05:35:00.0000000
65034119;    28 142 656.305;      121.917;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 08:30:00.0000000;2018-09-15 05:30:00.0000000
65033684;    28 142 534.388;      121.396;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 08:25:00.0000000;2018-09-15 05:25:00.0000000
65033192;    28 142 412.992;      121.928;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 08:20:00.0000000;2018-09-15 05:20:00.0000000
65032496;    28 142 291.064;      124.614;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 08:15:00.0000000;2018-09-15 05:15:00.0000000
65031842;    28 142 166.450;      122.927;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 08:10:00.0000000;2018-09-15 05:10:00.0000000
65031651;    28 142 043.523;      122.708;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 08:05:00.0000000;2018-09-15 05:05:00.0000000
65030893;    28 141 920.815;      123.617;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 08:00:00.0000000;2018-09-15 05:00:00.0000000
65029986;    28 141 797.198;      124.186;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 07:55:00.0000000;2018-09-15 04:55:00.0000000
65029806;    28 141 673.012;      125.996;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 07:50:00.0000000;2018-09-15 04:50:00.0000000
65029394;    28 141 547.016;      125.147;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 07:45:00.0000000;2018-09-15 04:45:00.0000000
65028412;    28 141 421.869;      125.075;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 07:40:00.0000000;2018-09-15 04:40:00.0000000
65028207;    28 141 296.794;      124.428;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 07:35:00.0000000;2018-09-15 04:35:00.0000000
65027754;    28 141 172.366;      122.302;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 07:30:00.0000000;2018-09-15 04:30:00.0000000
65026716;    28 141 050.064;      123.182;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 07:25:00.0000000;2018-09-15 04:25:00.0000000
65026413;    28 140 926.882;      136.368;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 07:20:00.0000000;2018-09-15 04:20:00.0000000
65025999;    28 140 790.514;      142.238;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 07:15:00.0000000;2018-09-15 04:15:00.0000000
65025114;    28 140 648.276;      133.010;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 07:10:00.0000000;2018-09-15 04:10:00.0000000
65024802;    28 140 515.266;      125.312;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 07:05:00.0000000;2018-09-15 04:05:00.0000000
65024028;    28 140 389.954;      128.144;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 07:00:00.0000000;2018-09-15 04:00:00.0000000
65023383;    28 140 261.810;      143.519;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 06:55:00.0000000;2018-09-15 03:55:00.0000000
65022959;    28 140 118.291;      137.245;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 06:50:00.0000000;2018-09-15 03:50:00.0000000
65021858;    28 139 981.046;      148.864;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 06:45:00.0000000;2018-09-15 03:45:00.0000000
65021794;    28 139 832.182;      157.906;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 06:40:00.0000000;2018-09-15 03:40:00.0000000
65021377;    28 139 674.276;      159.279;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 06:35:00.0000000;2018-09-15 03:35:00.0000000
65020065;    28 139 514.997;      159.648;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 06:30:00.0000000;2018-09-15 03:30:00.0000000
65020005;    28 139 355.349;      153.926;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 06:25:00.0000000;2018-09-15 03:25:00.0000000
65019567;    28 139 201.423;      150.063;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 06:20:00.0000000;2018-09-15 03:20:00.0000000
65019162;    28 139 051.360;      157.367;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 06:15:00.0000000;2018-09-15 03:15:00.0000000
65018396;    28 138 893.993;      157.673;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 06:10:00.0000000;2018-09-15 03:10:00.0000000
65017968;    28 138 736.320;      152.887;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 06:05:00.0000000;2018-09-15 03:05:00.0000000
65017109;    28 138 583.433;      147.297;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 06:00:00.0000000;2018-09-15 03:00:00.0000000
65016554;    28 138 436.136;      146.948;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 05:55:00.0000000;2018-09-15 02:55:00.0000000
65016144;    28 138 289.188;      146.529;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 05:50:00.0000000;2018-09-15 02:50:00.0000000
65015370;    28 138 142.659;      152.892;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 05:45:00.0000000;2018-09-15 02:45:00.0000000
65014969;    28 137 989.767;      163.041;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 05:40:00.0000000;2018-09-15 02:40:00.0000000
65014319;    28 137 826.726;      164.233;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 05:35:00.0000000;2018-09-15 02:35:00.0000000
65013697;    28 137 662.493;      165.994;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 05:30:00.0000000;2018-09-15 02:30:00.0000000
65013174;    28 137 496.499;      161.639;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 05:25:00.0000000;2018-09-15 02:25:00.0000000
65012724;    28 137 334.860;      158.598;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 05:20:00.0000000;2018-09-15 02:20:00.0000000
65012231;    28 137 176.262;      155.129;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 05:15:00.0000000;2018-09-15 02:15:00.0000000
65011471;    28 137 021.133;      151.844;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 05:10:00.0000000;2018-09-15 02:10:00.0000000
65011132;    28 136 869.289;      156.421;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 05:05:00.0000000;2018-09-15 02:05:00.0000000
65010197;    28 136 712.868;      161.230;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 05:00:00.0000000;2018-09-15 02:00:00.0000000
65009710;    28 136 551.638;      159.328;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 04:55:00.0000000;2018-09-15 01:55:00.0000000
65009297;    28 136 392.310;      166.757;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 04:50:00.0000000;2018-09-15 01:50:00.0000000
65008544;    28 136 225.553;      172.793;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 04:45:00.0000000;2018-09-15 01:45:00.0000000
65008133;    28 136 052.760;      172.560;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 04:40:00.0000000;2018-09-15 01:40:00.0000000
65007557;    28 135 880.200;      166.232;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 04:35:00.0000000;2018-09-15 01:35:00.0000000
65006918;    28 135 713.968;      161.343;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 04:30:00.0000000;2018-09-15 01:30:00.0000000
65005922;    28 135 552.625;      161.079;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 04:25:00.0000000;2018-09-15 01:25:00.0000000
65005883;    28 135 391.546;      157.773;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 04:20:00.0000000;2018-09-15 01:20:00.0000000
65005483;    28 135 233.773;      160.123;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 04:15:00.0000000;2018-09-15 01:15:00.0000000
65004716;    28 135 073.650;      155.347;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 04:10:00.0000000;2018-09-15 01:10:00.0000000
65004306;    28 134 918.303;      155.184;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 04:05:00.0000000;2018-09-15 01:05:00.0000000
65003052;    28 134 763.119;      158.959;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 04:00:00.0000000;2018-09-15 01:00:00.0000000
65002876;    28 134 604.160;      161.642;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 03:55:00.0000000;2018-09-15 00:55:00.0000000
65002468;    28 134 442.518;      163.025;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 03:50:00.0000000;2018-09-15 00:50:00.0000000
65001705;    28 134 279.493;      165.561;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 03:45:00.0000000;2018-09-15 00:45:00.0000000
65001293;    28 134 113.932;      166.750;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 03:40:00.0000000;2018-09-15 00:40:00.0000000
65000832;    28 133 947.182;      171.575;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 03:35:00.0000000;2018-09-15 00:35:00.0000000
65000041;    28 133 775.607;      167.612;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 03:30:00.0000000;2018-09-15 00:30:00.0000000
64999143;    28 133 607.995;      168.149;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 03:25:00.0000000;2018-09-15 00:25:00.0000000
64999063;    28 133 439.846;      165.918;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 03:20:00.0000000;2018-09-15 00:20:00.0000000
64998648;    28 133 273.928;      173.265;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 03:15:00.0000000;2018-09-15 00:15:00.0000000
64997863;    28 133 100.663;      172.769;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 03:10:00.0000000;2018-09-15 00:10:00.0000000
64997461;    28 132 927.894;      168.166;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 03:05:00.0000000;2018-09-15 00:05:00.0000000
64996389;    28 132 759.728;      162.321;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 03:00:00.0000000;2018-09-15 00:00:00.0000000
64996044;    28 132 597.407;      161.236;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 02:55:00.0000000;2018-09-14 23:55:00.0000000
64995323;    28 132 436.171;      168.215;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 02:50:00.0000000;2018-09-14 23:50:00.0000000
64994869;    28 132 267.956;      169.421;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 02:45:00.0000000;2018-09-14 23:45:00.0000000
64994454;    28 132 098.535;      159.303;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 02:40:00.0000000;2018-09-14 23:40:00.0000000
64993885;    28 131 939.232;      152.836;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 02:35:00.0000000;2018-09-14 23:35:00.0000000
64993174;    28 131 786.396;      158.228;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 02:30:00.0000000;2018-09-14 23:30:00.0000000
64992660;    28 131 628.168;      170.029;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 02:25:00.0000000;2018-09-14 23:25:00.0000000
64992093;    28 131 458.139;      171.592;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 02:20:00.0000000;2018-09-14 23:20:00.0000000
64991476;    28 131 286.547;      170.123;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 02:15:00.0000000;2018-09-14 23:15:00.0000000
64990685;    28 131 116.424;      167.205;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 02:10:00.0000000;2018-09-14 23:10:00.0000000
64990611;    28 130 949.219;      165.858;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 02:05:00.0000000;2018-09-14 23:05:00.0000000
64989783;    28 130 783.361;      171.001;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 02:00:00.0000000;2018-09-14 23:00:00.0000000
64988920;    28 130 612.360;      175.687;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 01:55:00.0000000;2018-09-14 22:55:00.0000000
64988762;    28 130 436.673;      173.782;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 01:50:00.0000000;2018-09-14 22:50:00.0000000
64988117;    28 130 262.891;      167.638;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 01:45:00.0000000;2018-09-14 22:45:00.0000000
64987436;    28 130 095.253;      166.591;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 01:40:00.0000000;2018-09-14 22:40:00.0000000
64987169;    28 129 928.662;      173.781;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 01:35:00.0000000;2018-09-14 22:35:00.0000000
64986742;    28 129 754.881;      173.475;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 01:30:00.0000000;2018-09-14 22:30:00.0000000
64985674;    28 129 581.406;      164.512;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 01:25:00.0000000;2018-09-14 22:25:00.0000000
64985388;    28 129 416.894;      164.150;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 01:20:00.0000000;2018-09-14 22:20:00.0000000
64984251;    28 129 252.744;      171.865;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 01:15:00.0000000;2018-09-14 22:15:00.0000000
64984201;    28 129 080.879;      171.403;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 01:10:00.0000000;2018-09-14 22:10:00.0000000
64983797;    28 128 909.476;      167.435;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 01:05:00.0000000;2018-09-14 22:05:00.0000000
64982479;    28 128 742.041;      168.055;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 01:00:00.0000000;2018-09-14 22:00:00.0000000
64982374;    28 128 573.986;      166.979;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 00:55:00.0000000;2018-09-14 21:55:00.0000000
64981955;    28 128 407.007;      165.756;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 00:50:00.0000000;2018-09-14 21:50:00.0000000
64980873;    28 128 241.251;      161.130;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 00:45:00.0000000;2018-09-14 21:45:00.0000000
64980769;    28 128 080.121;      167.445;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 00:40:00.0000000;2018-09-14 21:40:00.0000000
64980355;    28 127 912.676;      168.255;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 00:35:00.0000000;2018-09-14 21:35:00.0000000
64979238;    28 127 744.421;      164.622;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 00:30:00.0000000;2018-09-14 21:30:00.0000000
64978963;    28 127 579.799;      162.190;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 00:25:00.0000000;2018-09-14 21:25:00.0000000
64978559;    28 127 417.609;      170.993;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 00:20:00.0000000;2018-09-14 21:20:00.0000000
64977792;    28 127 246.616;      175.848;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 00:15:00.0000000;2018-09-14 21:15:00.0000000
64977367;    28 127 070.768;      176.117;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 00:10:00.0000000;2018-09-14 21:10:00.0000000
64976548;    28 126 894.651;      174.002;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 00:05:00.0000000;2018-09-14 21:05:00.0000000
64975847;    28 126 720.649;      170.568;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-15 00:00:00.0000000;2018-09-14 21:00:00.0000000
64975528;    28 126 550.081;      169.871;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-14 23:55:00.0000000;2018-09-14 20:55:00.0000000
64974723;    28 126 380.210;      169.418;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-14 23:50:00.0000000;2018-09-14 20:50:00.0000000
64974334;    28 126 210.792;      172.193;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-14 23:45:00.0000000;2018-09-14 20:45:00.0000000
64973929;    28 126 038.599;      170.678;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-14 23:40:00.0000000;2018-09-14 20:40:00.0000000
64973161;    28 125 867.921;      175.157;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-14 23:35:00.0000000;2018-09-14 20:35:00.0000000
64972682;    28 125 692.764;      174.370;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-14 23:30:00.0000000;2018-09-14 20:30:00.0000000
64972143;    28 125 518.394;      172.914;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-14 23:25:00.0000000;2018-09-14 20:25:00.0000000
64971371;    28 125 345.480;      172.460;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-14 23:20:00.0000000;2018-09-14 20:20:00.0000000
64970961;    28 125 173.020;      169.097;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-14 23:15:00.0000000;2018-09-14 20:15:00.0000000
64970543;    28 125 003.923;      165.118;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-14 23:10:00.0000000;2018-09-14 20:10:00.0000000
64970104;    28 124 838.805;      174.336;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-14 23:05:00.0000000;2018-09-14 20:05:00.0000000
64969420;    28 124 664.469;      169.269;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-14 23:00:00.0000000;2018-09-14 20:00:00.0000000
64968656;    28 124 495.200;      157.064;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-14 22:55:00.0000000;2018-09-14 19:55:00.0000000
64968269;    28 124 338.136;      156.900;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-14 22:50:00.0000000;2018-09-14 19:50:00.0000000
64967188;    28 124 181.236;      158.828;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-14 22:45:00.0000000;2018-09-14 19:45:00.0000000
64967048;    28 124 022.408;      158.192;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-14 22:40:00.0000000;2018-09-14 19:40:00.0000000
64966668;    28 123 864.216;      160.473;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-14 22:35:00.0000000;2018-09-14 19:35:00.0000000
64965427;    28 123 703.743;      163.207;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-14 22:30:00.0000000;2018-09-14 19:30:00.0000000
64965283;    28 123 540.536;      160.930;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-14 22:25:00.0000000;2018-09-14 19:25:00.0000000
64964877;    28 123 379.606;      163.325;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-14 22:20:00.0000000;2018-09-14 19:20:00.0000000
64964115;    28 123 216.281;      165.386;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-14 22:15:00.0000000;2018-09-14 19:15:00.0000000
64963690;    28 123 050.895;      166.635;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-14 22:10:00.0000000;2018-09-14 19:10:00.0000000
64963252;    28 122 884.260;      167.238;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-14 22:05:00.0000000;2018-09-14 19:05:00.0000000
64962358;    28 122 717.022;      177.856;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-14 22:00:00.0000000;2018-09-14 19:00:00.0000000
64961453;    28 122 539.166;      174.041;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-14 21:55:00.0000000;2018-09-14 18:55:00.0000000
64961373;    28 122 365.125;      172.364;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-14 21:50:00.0000000;2018-09-14 18:50:00.0000000
64960679;    28 122 192.761;      177.869;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-09-14 21:45:00.0000000;2018-09-14 18:45:00.0000000
